"","query","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","blast_hit","evalue","ProteinNames","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"1276","Porites_compressa_HIv1___RNAseq.g10744.t1",129.637124300499,11.0587105721234,3.69615879168603,2.99194682787936,0.00277204540357346,0.0278854308960882,"Q96AX1",0,"Vacuolar protein sorting-associated protein 33A (hVPS33A)","autophagosome maturation [GO:0097352]; endosomal vesicle fusion [GO:0034058]; endosome to lysosome transport [GO:0008333]; intracellular protein transport [GO:0006886]; lysosome localization [GO:0032418]; melanosome localization [GO:0032400]; platelet formation [GO:0030220]; regulation of developmental pigmentation [GO:0048070]; regulation of lysosomal lumen pH [GO:0035751]; regulation of SNARE complex assembly [GO:0035542]; vesicle-mediated transport [GO:0016192]","GO:0005764; GO:0005765; GO:0005769; GO:0005770; GO:0005776; GO:0006886; GO:0008333; GO:0010008; GO:0016192; GO:0030136; GO:0030220; GO:0030897; GO:0031902; GO:0032400; GO:0032418; GO:0033263; GO:0034058; GO:0035542; GO:0035751; GO:0048070; GO:0048471; GO:0097352","autophagosome [GO:0005776]; clathrin-coated vesicle [GO:0030136]; CORVET complex [GO:0033263]; early endosome [GO:0005769]; endosome membrane [GO:0010008]; HOPS complex [GO:0030897]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]",""
"1277","Porites_compressa_HIv1___RNAseq.g32196.t1",129.637124300499,11.0587105721234,3.69615879168603,2.99194682787936,0.00277204540357346,0.0278854308960882,"Q5R9B8",0,"DDB1- and CUL4-associated factor 6 (IQ motif and WD repeat-containing protein 1) (Nuclear receptor interaction protein) (NRIP)","positive regulation of transcription by RNA polymerase II [GO:0045944]; protein ubiquitination [GO:0016567]","GO:0005634; GO:0005737; GO:0016567; GO:0045944; GO:0080008","Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytoplasm [GO:0005737]; nucleus [GO:0005634]",""
"1278","Porites_compressa_HIv1___RNAseq.g5.t1",156.301278656659,-10.4399110991646,3.49018257730985,-2.99122205440939,0.0027786335974322,0.0279298334840485,"Q90WJ8",5.14e-19,"Lactose-binding lectin l-2 (Ajl-2)","defense response to Gram-negative bacterium [GO:0050829]; induction of bacterial agglutination [GO:0043152]","GO:0005576; GO:0030246; GO:0043152; GO:0050829","extracellular region [GO:0005576]","carbohydrate binding [GO:0030246]"
"1279","Porites_compressa_HIv1___TS.g5318.t1",154.965365656651,-10.4275566122342,3.4881062930449,-2.98946068043458,0.00279470414700973,0.0280694053733283,"A2AX52",1.26e-30,"Collagen alpha-4(VI) chain","cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]","GO:0005518; GO:0005576; GO:0005589; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023","collagen type VI trimer [GO:0005589]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]","collagen binding [GO:0005518]"
"1280","Porites_compressa_HIv1___RNAseq.1874_t",154.646296948187,-10.4245916888264,3.48742912690985,-2.98919097979302,0.00279717234128601,0.028072246793875,"Q9VEU5",1.02e-110,"Soluble guanylate cyclase 89Db (EC 4.6.1.2)","cGMP-mediated signaling [GO:0019934]; nitric oxide-cGMP-mediated signaling [GO:0038060]; response to hyperoxia [GO:0055093]; response to hypoxia [GO:0001666]; response to oxygen levels [GO:0070482]; response to reactive oxygen species [GO:0000302]","GO:0000302; GO:0001666; GO:0004383; GO:0005525; GO:0008074; GO:0019899; GO:0019934; GO:0020037; GO:0038060; GO:0046872; GO:0046982; GO:0055093; GO:0070482","guanylate cyclase complex, soluble [GO:0008074]","enzyme binding [GO:0019899]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; protein heterodimerization activity [GO:0046982]"
"1281","Porites_compressa_HIv1___TS.g6324.t1",150.165900623941,-10.3824276479555,3.47636596756429,-2.98657498802693,0.00282121638035537,0.0282914485730251,NA,NA,NA,NA,NA,NA,NA
"1282","Porites_compressa_HIv1___RNAseq.g38234.t1",163.468387924781,-10.5044877382277,3.51911882372474,-2.98497671275262,0.00283599913313756,0.0284175076944502,NA,NA,NA,NA,NA,NA,NA
"1283","Porites_compressa_HIv1___RNAseq.g13643.t1",129.025628431157,11.0518887700633,3.70332457336533,2.98431545794003,0.00284213586251289,0.0284568022524088,NA,NA,NA,NA,NA,NA,NA
"1284","Porites_compressa_HIv1___RNAseq.g34575.t1",170.962009373298,-10.5691266873776,3.54213680917298,-2.98382791427113,0.00284666824019026,0.0284799845899409,"Q8N6F8",5.74e-15,"Methyltransferase-like protein 27 (Williams-Beuren syndrome chromosomal region 27 protein)","","","",""
"1285","Porites_compressa_HIv1___RNAseq.g40185.t1",4155.1380061591,-2.38937994244472,0.802215677042581,-2.97847575262218,0.00289685949171523,0.0289595774556995,"Q6H236",1.14e-16,"Paternally-expressed gene 3 protein","apoptotic process [GO:0006915]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000978; GO:0000981; GO:0005634; GO:0005737; GO:0006357; GO:0006915; GO:0008270","cytoplasm [GO:0005737]; nucleus [GO:0005634]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]"
"1286","Porites_compressa_HIv1___RNAseq.g8023.t1",127.802636692473,11.0381476268092,3.71781590404077,2.96898714506336,0.00298783095420362,0.029845782610964,"Q9JHB5",1.3e-78,"Translin-associated protein X (Translin-associated factor X)","cell differentiation [GO:0030154]; siRNA processing [GO:0030422]; spermatogenesis [GO:0007283]","GO:0003723; GO:0004521; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0007283; GO:0030154; GO:0030422; GO:0031687; GO:0043565; GO:0044877; GO:0046872; GO:0048471; GO:1902555","cytoplasm [GO:0005737]; endoribonuclease complex [GO:1902555]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]","A2A adenosine receptor binding [GO:0031687]; metal ion binding [GO:0046872]; protein-containing complex binding [GO:0044877]; RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]; sequence-specific DNA binding [GO:0043565]"
"1287","Porites_compressa_HIv1___RNAseq.g21.t1",4920.91995686601,-2.33414359033387,0.786530234070645,-2.96764636529436,0.00300089369147322,0.0299529761932129,NA,NA,NA,NA,NA,NA,NA
"1288","Porites_compressa_HIv1___RNAseq.g14487.t1",215.31712011323,7.11477929465095,2.39773076936828,2.96729698994748,0.00300430607642127,0.0299637545479096,"P11617",5.1e-15,"Adenosine receptor A2a","adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; apoptotic signaling pathway [GO:0097190]; eating behavior [GO:0042755]; G protein-coupled adenosine receptor signaling pathway [GO:0001973]; inhibitory postsynaptic potential [GO:0060080]; locomotory behavior [GO:0007626]; negative regulation of alpha-beta T cell activation [GO:0046636]; negative regulation of inflammatory response [GO:0050728]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of synaptic transmission, GABAergic [GO:0032230]; response to amphetamine [GO:0001975]; response to purine-containing compound [GO:0014074]; synaptic transmission, dopaminergic [GO:0001963]","GO:0001609; GO:0001963; GO:0001973; GO:0001975; GO:0005516; GO:0005886; GO:0007189; GO:0007626; GO:0008289; GO:0014074; GO:0019899; GO:0032230; GO:0042755; GO:0042802; GO:0046636; GO:0050728; GO:0060080; GO:0097190; GO:0098794; GO:2001235","plasma membrane [GO:0005886]; postsynapse [GO:0098794]","calmodulin binding [GO:0005516]; enzyme binding [GO:0019899]; G protein-coupled adenosine receptor activity [GO:0001609]; identical protein binding [GO:0042802]; lipid binding [GO:0008289]"
"1289","Porites_compressa_HIv1___RNAseq.g952.t1",368.088791734564,-5.40906351260978,1.82320481304222,-2.96678874140539,0.00300927651276607,0.0299900435089161,"Q8NDA2",2.13e-15,"Hemicentin-2","homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; synapse organization [GO:0050808]","GO:0005509; GO:0005576; GO:0005604; GO:0005886; GO:0005938; GO:0007156; GO:0008046; GO:0030054; GO:0030424; GO:0032154; GO:0043025; GO:0050808; GO:0062023","axon [GO:0030424]; basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]","axon guidance receptor activity [GO:0008046]; calcium ion binding [GO:0005509]"
"1290","Porites_compressa_HIv1___RNAseq.g1678.t1",156.164119913574,-10.4385807340853,3.52275868086095,-2.96318359551502,0.00304474905343242,0.0303200359227852,"P13466",5.14e-06,"Gelation factor (Actin-binding protein 120) (ABP-120)","actin crosslink formation [GO:0051764]; actin cytoskeleton organization [GO:0030036]; cell migration [GO:0016477]; cell motility [GO:0048870]; chemotaxis to cAMP [GO:0043327]; hyperosmotic response [GO:0006972]; lamellipodium assembly [GO:0030032]; phagocytosis [GO:0006909]; phototaxis [GO:0042331]; positive phototaxis [GO:0046956]; pseudopodium assembly [GO:0031269]; regulation of pseudopodium assembly [GO:0031272]; response to cAMP [GO:0051591]; slug development involved in sorocarp development [GO:0031153]; sorocarp development [GO:0030587]; thermotaxis [GO:0043052]","GO:0001891; GO:0005737; GO:0005886; GO:0005938; GO:0006909; GO:0006972; GO:0016477; GO:0030032; GO:0030036; GO:0030587; GO:0030864; GO:0031012; GO:0031143; GO:0031153; GO:0031252; GO:0031267; GO:0031269; GO:0031272; GO:0042331; GO:0043052; GO:0043327; GO:0043422; GO:0046956; GO:0048870; GO:0051015; GO:0051019; GO:0051591; GO:0051764; GO:0061802; GO:0061803; GO:0070685; GO:0097575","anterior cell cortex [GO:0061802]; cell cortex [GO:0005938]; cell leading edge [GO:0031252]; cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; extracellular matrix [GO:0031012]; lateral cell cortex [GO:0097575]; macropinocytic cup [GO:0070685]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]; posterior cell cortex [GO:0061803]; pseudopodium [GO:0031143]","actin filament binding [GO:0051015]; mitogen-activated protein kinase binding [GO:0051019]; protein kinase B binding [GO:0043422]; small GTPase binding [GO:0031267]"
"1291","Porites_compressa_HIv1___RNAseq.g39331.t1",127.191140823131,11.0312276623178,3.7251427291393,2.96128993287368,0.00306353397725271,0.0304834682198206,NA,NA,NA,NA,NA,NA,NA
"1292","Porites_compressa_HIv1___RNAseq.g24135.t1",148.765901452763,-10.3687563690324,3.50508351507651,-2.95820522519163,0.00309436036399116,0.0307553417567673,NA,NA,NA,NA,NA,NA,NA
"1293","Porites_compressa_HIv1___RNAseq.g10865.t1",272.917899994545,-6.20730003378487,2.09842389383271,-2.95807727505781,0.00309564509508797,0.0307553417567673,"Q99571",2.18e-135,"P2X purinoceptor 4 (P2X4) (ATP receptor) (Purinergic receptor)","apoptotic signaling pathway [GO:0097190]; behavioral response to pain [GO:0048266]; calcium ion transmembrane transport [GO:0070588]; calcium-mediated signaling [GO:0019722]; cellular response to ATP [GO:0071318]; cellular response to zinc ion [GO:0071294]; endothelial cell activation [GO:0042118]; membrane depolarization [GO:0051899]; monoatomic ion transmembrane transport [GO:0034220]; negative regulation of cardiac muscle hypertrophy [GO:0010614]; positive regulation of blood vessel endothelial cell migration [GO:0043536]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of calcium ion transport into cytosol [GO:0010524]; positive regulation of calcium-mediated signaling [GO:0050850]; positive regulation of endothelial cell chemotaxis [GO:2001028]; positive regulation of microglial cell migration [GO:1904141]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of prostaglandin secretion [GO:0032308]; purinergic nucleotide receptor signaling pathway [GO:0035590]; regulation of blood pressure [GO:0008217]; regulation of cardiac muscle contraction [GO:0055117]; regulation of chemotaxis [GO:0050920]; regulation of sodium ion transport [GO:0002028]; relaxation of cardiac muscle [GO:0055119]; response to ATP [GO:0033198]; response to axon injury [GO:0048678]; response to fluid shear stress [GO:0034405]; response to ischemia [GO:0002931]; sensory perception of pain [GO:0019233]; sensory perception of touch [GO:0050975]; signal transduction [GO:0007165]; tissue homeostasis [GO:0001894]","GO:0001614; GO:0001894; GO:0002028; GO:0002931; GO:0004931; GO:0005102; GO:0005507; GO:0005524; GO:0005765; GO:0005886; GO:0007165; GO:0008217; GO:0008270; GO:0010524; GO:0010614; GO:0016020; GO:0019233; GO:0019722; GO:0030054; GO:0032308; GO:0033198; GO:0034220; GO:0034405; GO:0035590; GO:0042118; GO:0042802; GO:0043536; GO:0044297; GO:0045296; GO:0045429; GO:0048266; GO:0048471; GO:0048678; GO:0050850; GO:0050920; GO:0050975; GO:0051897; GO:0051899; GO:0051928; GO:0055117; GO:0055119; GO:0070062; GO:0070588; GO:0071294; GO:0071318; GO:0097190; GO:0098794; GO:0099604; GO:1904141; GO:2001028","cell body [GO:0044297]; cell junction [GO:0030054]; extracellular exosome [GO:0070062]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]","ATP binding [GO:0005524]; cadherin binding [GO:0045296]; copper ion binding [GO:0005507]; extracellularly ATP-gated monoatomic cation channel activity [GO:0004931]; identical protein binding [GO:0042802]; ligand-gated calcium channel activity [GO:0099604]; purinergic nucleotide receptor activity [GO:0001614]; signaling receptor binding [GO:0005102]; zinc ion binding [GO:0008270]"
"1294","Porites_compressa_HIv1___RNAseq.8865_t",126.88539288846,11.0277551932972,3.72882671604375,2.9574330032149,0.00310212154044073,0.0307958680900321,"P48763",4e-172,"Sodium/hydrogen exchanger 2 (H7) (Na(+)/H(+) exchanger 2) (NHE-2) (Solute carrier family 9 member 2)","epithelial cell differentiation [GO:0030855]; potassium ion transmembrane transport [GO:0071805]; protein localization [GO:0008104]; regulation of intracellular pH [GO:0051453]; regulation of pH [GO:0006885]; sodium ion import across plasma membrane [GO:0098719]; sodium ion transmembrane transport [GO:0035725]; sodium ion transport [GO:0006814]","GO:0005886; GO:0006814; GO:0006885; GO:0008104; GO:0015385; GO:0015386; GO:0016324; GO:0030855; GO:0035725; GO:0051453; GO:0071805; GO:0098719","apical plasma membrane [GO:0016324]; plasma membrane [GO:0005886]","potassium:proton antiporter activity [GO:0015386]; sodium:proton antiporter activity [GO:0015385]"
"1295","Porites_compressa_HIv1___RNAseq.g20581.t1",185.056155557364,-8.23883478726179,2.78722510564948,-2.95592730223416,0.00311730557400878,0.0309227084198585,NA,NA,NA,NA,NA,NA,NA
"1296","Porites_compressa_HIv1___TS.g16756.t1",671.946085646728,-4.2841042801999,1.45007632059705,-2.95439917151119,0.00313278505034589,0.0310522814481044,NA,NA,NA,NA,NA,NA,NA
"1297","Porites_compressa_HIv1___RNAseq.g40228.t1",149.365278581225,-10.3745018541527,3.51259846115249,-2.9535120421219,0.00314180350397867,0.0311176621527448,"Q90839",6.01e-08,"Dickkopf-related protein 3 (Dickkopf-3) (Dkk-3) (Lens fiber protein CLFEST4)","negative regulation of canonical Wnt signaling pathway [GO:0090090]; Wnt signaling pathway [GO:0016055]","GO:0005615; GO:0016055; GO:0039706; GO:0048019; GO:0090090","extracellular space [GO:0005615]","co-receptor binding [GO:0039706]; receptor antagonist activity [GO:0048019]"
"1298","Porites_compressa_HIv1___RNAseq.g23647.t1",126.273897019118,11.0207850805374,3.736236252575,2.94970241053195,0.00318080143014858,0.0314672545620834,"Q9HCK4",1.72e-35,"Roundabout homolog 2","aorta development [GO:0035904]; aortic valve morphogenesis [GO:0003180]; apoptotic process involved in luteolysis [GO:0061364]; axon guidance [GO:0007411]; axon midline choice point recognition [GO:0016199]; brain development [GO:0007420]; cell-cell adhesion [GO:0098609]; cellular response to hormone stimulus [GO:0032870]; central nervous system development [GO:0007417]; chemotaxis [GO:0006935]; endocardial cushion formation [GO:0003272]; heart induction [GO:0003129]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; metanephros development [GO:0001656]; negative regulation of negative chemotaxis [GO:0050925]; negative regulation of synapse assembly [GO:0051964]; olfactory bulb interneuron development [GO:0021891]; outflow tract septum morphogenesis [GO:0003148]; positive regulation of axonogenesis [GO:0050772]; positive regulation of Notch signaling pathway [GO:0045747]; pulmonary valve morphogenesis [GO:0003184]; retinal ganglion cell axon guidance [GO:0031290]; ureteric bud development [GO:0001657]; ventricular septum morphogenesis [GO:0060412]","GO:0001656; GO:0001657; GO:0003129; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0005886; GO:0006935; GO:0007156; GO:0007411; GO:0007417; GO:0007420; GO:0008046; GO:0009986; GO:0016199; GO:0021891; GO:0030673; GO:0031290; GO:0032870; GO:0035904; GO:0042802; GO:0045747; GO:0050772; GO:0050925; GO:0051964; GO:0060412; GO:0061364; GO:0070062; GO:0098609","axolemma [GO:0030673]; cell surface [GO:0009986]; extracellular exosome [GO:0070062]; plasma membrane [GO:0005886]","axon guidance receptor activity [GO:0008046]; identical protein binding [GO:0042802]"
